Sale Date,ISBN,Discount,ItemID,OrderID,Quantity
5/12/2193,989-28-229-3157-7,,107150-88-9843,107150-11589,56
5/12/2193,989-28-229-6632-6,,107150-74-5491,107150-11590,66
5/12/2193,989-28-229-7592-2,,107150-77-6248,107150-11590,53
5/12/2193,989-28-79-55824-6,,107150-22-6757,107150-11591,57
5/12/2193,989-28-229-9769-6,,107150-53-9209,107150-11591,17
5/12/2193,989-28-79-13801-1,,107150-22-3497,107150-11592,77
5/12/2193,989-28-79-74374-1,,107150-5-2290,107150-11592,60
5/12/2193,989-28-79-23023-4,,107150-8-2592,107150-11592,77
5/12/2193,989-28-79-91028-0,,107150-36-4280,107150-11593,18
5/12/2193,989-28-79-23023-4,,107150-38-4379,107150-11593,12
5/12/2193,989-28-229-9769-6,,107150-35-7054,107150-11594,37
5/12/2193,989-28-79-40897-8,,107150-45-5392,107150-11594,47
5/12/2193,989-28-79-68089-3,0.05,107150-52-6701,107150-11595,97
5/12/2193,989-28-79-74374-1,,107150-53-6801,107150-11595,24
5/12/2193,989-28-3705-222-9,,107150-83-6198,107150-11596,74
5/12/2193,989-28-3705-007-2,,107150-91-764,107150-11596,61
5/12/2193,989-28-3705-987-7,,107150-96-6541,107150-11596,78
5/12/2193,989-28-79-68089-3,0.05,107150-24-524,107150-11597,41
5/12/2193,989-28-79-61125-5,,107150-46-5508,107150-11597,63
5/12/2193,989-28-79-91028-0,,107150-65-8752,107150-11597,96
5/12/2193,989-28-79-74374-1,,107150-61-7783,107150-11598,68
5/12/2193,989-28-79-74374-1,,107150-76-3158,107150-11598,25
5/12/2193,989-28-79-26824-4,,107150-91-1794,107150-11598,80
5/12/2193,989-28-79-91028-0,,107150-21-1829,107150-11599,71
5/12/2193,989-28-79-13801-1,,107150-26-384,107150-11599,76
5/12/2193,989-28-79-13801-1,,107150-78-9581,107150-11599,55
5/12/2193,989-28-79-13801-1,,107150-89-4678,107150-11599,34
5/12/2193,989-28-79-13801-1,,107150-89-864,107150-11599,55
5/13/2193,989-28-654-2620-7,0.15,107151-1-8624,107148-11657,55
5/13/2193,989-28-3705-054-6,,107151-84-1470,107151-11600,81
5/13/2193,989-28-3705-987-7,,107151-11-8263,107151-11601,13
5/13/2193,989-28-3705-138-3,,107151-28-5461,107151-11602,69
5/13/2193,989-28-3705-007-2,,107151-82-3206,107151-11603,100
5/13/2193,989-28-3705-592-3,,107151-93-3718,107151-11604,81
5/13/2193,989-28-3705-987-7,,107151-75-4172,107151-11605,88
5/13/2193,989-28-3705-583-1,,107151-43-6718,107151-11606,68
5/13/2193,989-28-3705-007-2,,107151-99-6386,107151-11607,46
5/13/2193,989-28-3705-054-6,,107151-82-4002,107151-11608,97
5/13/2193,989-28-3705-007-2,,107151-16-3817,107151-11609,78
5/13/2193,989-28-3705-007-2,,107151-91-6501,107151-11610,72
5/13/2193,989-28-3705-007-2,,107151-56-8945,107151-11611,27
5/13/2193,989-28-3705-987-7,,107151-12-8620,107151-11612,41
5/13/2193,989-28-3705-987-7,,107151-35-2348,107151-11613,26
5/13/2193,989-28-3705-007-2,,107151-50-8806,107151-11614,62
5/13/2193,989-28-3705-649-4,,107151-51-7439,107151-11615,15
5/13/2193,989-28-3705-966-2,,107151-91-1132,107151-11616,42
5/13/2193,989-28-3705-987-7,,107151-21-7932,107151-11617,40
5/13/2193,989-28-3705-054-6,,107151-16-9146,107151-11618,53
5/13/2193,989-28-79-04510-4,,107151-82-1746,107151-11619,21
5/13/2193,989-28-79-45675-7,,107151-90-4303,107151-11620,19
5/13/2193,989-28-79-04510-4,,107151-71-2796,107151-11621,81
5/13/2193,989-28-79-45675-7,,107151-56-7209,107151-11622,52
5/13/2193,989-28-79-27078-0,,107151-32-8114,107151-11623,45
5/13/2193,989-28-79-30536-9,,107151-65-9740,107151-11624,27
5/13/2193,989-28-79-45675-7,,107151-83-9342,107151-11625,26
5/13/2193,989-28-79-30536-9,,107151-95-3672,107151-11626,60
5/13/2193,989-28-79-05638-4,,107151-58-5890,107151-11627,32
5/13/2193,989-28-79-04510-4,,107151-44-9789,107151-11628,51
5/13/2193,989-28-79-16826-1,,107151-80-7850,107151-11629,99
5/13/2193,989-28-79-01991-4,,107151-54-5297,107151-11630,40
5/13/2193,989-28-79-16826-1,,107151-3-1751,107151-11631,35
5/13/2193,989-28-79-45675-7,,107151-91-7446,107151-11632,45
5/13/2193,989-28-79-18127-7,,107151-98-7209,107151-11633,80
5/13/2193,989-28-79-86624-2,,107151-61-945,107151-11634,75
5/13/2193,989-28-79-05638-4,,107151-70-5960,107151-11635,54
5/13/2193,989-28-79-21991-8,,107151-54-1627,107151-11636,50
5/13/2193,989-28-79-01991-4,,107151-1-5231,107151-11637,16
5/13/2193,989-28-79-64693-6,,107151-5-8503,107151-11638,68
5/13/2193,989-28-79-11297-4,,107151-33-2686,107151-11639,55
5/13/2193,989-28-79-82749-6,,107151-95-9276,107151-11640,17
5/13/2193,989-28-79-69807-2,,107151-52-3081,107151-11641,39
5/13/2193,989-28-79-13871-4,,107151-80-8556,107151-11642,11
5/13/2193,989-28-79-69807-2,,107151-93-5227,107151-11643,36
5/13/2193,989-28-79-82749-6,,107151-95-9275,107151-11644,97
5/13/2193,989-28-79-05670-4,,107151-23-2543,107151-11645,40
5/13/2193,989-28-79-13871-4,,107151-80-8555,107151-11646,78
5/13/2193,989-28-79-05670-4,,107151-47-3997,107151-11647,13
5/13/2193,989-28-79-69807-2,,107151-54-473,107151-11648,54
5/13/2193,989-28-79-82749-6,,107151-64-3267,107151-11649,32
5/13/2193,989-28-79-69807-2,,107151-93-5226,107151-11650,32
5/13/2193,989-28-79-13871-4,,107151-92-4286,107151-11651,47
5/13/2193,989-28-79-69807-2,,107151-19-8206,107151-11652,18
5/13/2193,989-28-79-82749-6,,107151-64-3266,107151-11653,88
5/13/2193,989-28-654-5771-3,,107151-61-5239,107151-11654,14
5/13/2193,989-28-654-5771-3,,107151-61-5238,107151-11655,43
5/13/2193,989-28-654-5771-3,,107151-61-5237,107151-11656,96
5/13/2193,989-28-654-4370-9,,107151-2-6988,107151-11658,81
5/13/2193,989-28-229-6632-6,,107151-53-4317,107151-11659,58
5/13/2193,989-28-229-1404-4,,107151-27-8404,107151-11660,72
5/13/2193,989-28-229-3157-7,,107151-10-1180,107151-11661,41
5/13/2193,989-28-229-3157-7,,107151-24-929,107151-11662,80
5/13/2193,989-28-229-5891-8,,107151-64-7449,107151-11663,99
5/13/2193,989-28-229-6632-6,,107151-76-4488,107151-11664,57
5/13/2193,989-28-229-1404-4,,107151-28-9770,107151-11665,35
5/13/2193,989-28-229-7592-2,,107151-80-3809,107151-11666,69
5/13/2193,989-28-229-1404-4,,107151-58-4543,107151-11667,37
5/13/2193,989-28-229-1404-4,,107151-6-5570,107151-11668,29
5/13/2193,989-28-229-9769-6,,107151-37-5129,107151-11669,53
5/13/2193,989-28-229-6632-6,,107151-85-2818,107151-11670,18
5/13/2193,989-28-229-1404-4,,107151-84-1045,107151-11671,52
5/13/2193,989-28-79-13801-1,,107151-87-4743,107151-11672,61
5/13/2193,989-28-79-74374-1,,107151-73-266,107151-11673,64
5/13/2193,989-28-79-91028-0,0.13,107151-42-7638,107151-11674,20
5/13/2193,989-28-79-71565-6,,107151-21-5017,107151-11675,74
5/13/2193,989-28-79-91028-0,,107151-1-2308,107151-11676,19
5/13/2193,989-28-79-91028-0,,107151-71-7737,107151-11677,43
5/13/2193,989-28-79-23023-4,,107151-4-7327,107151-11678,34
5/13/2193,989-28-79-13801-1,,107151-47-2095,107151-11679,18
5/13/2193,989-28-79-23023-4,,107151-66-5612,107151-11680,13
5/13/2193,989-28-79-91028-0,,107151-57-6179,107151-11681,55
5/13/2193,989-28-79-74374-1,,107151-49-2863,107151-11682,25
5/13/2193,989-28-79-13801-1,,107151-11-3085,107151-11683,38
5/13/2193,989-28-79-13801-1,,107151-9-5953,107151-11684,46
5/13/2193,989-28-79-23023-4,,107151-51-4229,107151-11685,74
5/13/2193,989-28-79-40897-8,,107151-87-4984,107151-11686,66
5/13/2193,989-28-79-91028-0,,107151-2-3857,107151-11687,58
5/13/2193,989-28-79-13801-1,,107151-3-9267,107151-11688,46
5/13/2193,989-28-79-13801-1,,107151-36-735,107151-11689,90
5/13/2193,989-28-79-23023-4,,107151-90-9077,107151-11690,54
5/13/2193,989-28-79-68089-3,0.05,107151-5-5210,107151-11691,75
5/13/2193,989-28-79-71565-6,,107151-51-5508,107151-11692,92
5/13/2193,989-28-79-13801-1,,107151-6-7937,107151-11693,26
5/13/2193,989-28-79-74374-1,,107151-13-4046,107151-11694,33
5/13/2193,989-28-79-23023-4,,107151-65-7086,107151-11695,75
5/13/2193,989-28-79-13801-1,,107151-13-1303,107151-11696,63
5/13/2193,989-28-79-74374-1,,107151-25-1850,107151-11697,66
5/13/2193,989-28-79-26824-4,,107151-35-599,107151-11698,96
5/13/2193,989-28-79-43574-5,,107151-85-2335,107151-11699,52
5/13/2193,989-28-79-68089-3,0.05,107151-6-1831,107151-11700,25
5/13/2193,989-28-79-23023-4,,107151-74-6553,107151-11701,37
5/13/2193,989-28-79-74374-1,,107151-98-5272,107151-11702,90
5/13/2193,989-28-79-13801-1,,107151-8-5766,107151-11703,88
5/13/2193,989-28-79-23023-4,,107151-35-1941,107151-11704,51
5/13/2193,989-28-79-13801-1,,107151-53-8538,107151-11705,67
5/13/2193,989-28-79-23023-4,,107151-55-2658,107151-11706,96
5/13/2193,989-28-79-26824-4,,107151-53-8711,107151-11708,33
5/13/2193,989-28-79-74374-1,,107151-85-3721,107151-11709,29
5/13/2193,989-28-79-13801-1,,107151-74-9179,107151-11710,75
5/13/2193,989-28-79-74374-1,,107151-95-1721,107151-11711,45
5/13/2193,989-28-79-71565-6,,107151-26-2794,107151-11712,82
5/13/2193,989-28-79-71565-6,,107151-23-9421,107151-11713,49
5/13/2193,989-28-79-74374-1,,107151-80-2062,107151-11714,10
5/13/2193,989-28-79-13801-1,,107151-2-3743,107151-11715,64
5/13/2193,989-28-79-71565-6,,107151-66-4990,107151-11716,69
5/13/2193,989-28-79-55752-2,,107151-13-6619,107151-11717,18
5/13/2193,989-28-79-36485-4,,107151-15-7845,107151-11718,87
5/13/2193,989-28-79-13801-1,,107151-35-5460,107151-11719,66
5/13/2193,989-28-79-13801-1,,107151-54-6602,107151-11720,55
5/13/2193,989-28-79-03683-6,,107151-22-3424,107151-11721,43
5/13/2193,989-28-3705-222-9,,107151-18-8247,107151-11722,17
5/13/2193,989-28-79-14379-4,,107151-93-5875,107151-11723,22
5/13/2193,989-28-3705-492-6,,107151-55-4605,107151-11724,95
5/13/2193,989-28-3705-222-9,,107151-56-227,107151-11725,70
5/13/2193,989-28-79-03683-6,,107151-35-2967,107151-11726,44
5/13/2193,989-28-3705-222-9,,107151-95-5931,107151-11727,90
5/13/2193,989-28-3705-205-2,,107151-20-4865,107151-11728,86
5/13/2193,989-28-3705-222-9,,107151-33-1386,107151-11729,58
5/13/2193,989-28-79-14379-4,,107151-88-4791,107151-11730,82
5/13/2193,989-28-3705-492-6,,107151-50-9121,107151-11731,15
5/13/2193,989-28-79-74374-1,,107151-45-1155,107151-11732,30
5/13/2193,989-28-3705-007-2,,107151-40-2274,107151-11733,66
5/13/2193,989-28-3705-152-9,,107151-99-2526,107151-11733,90
5/13/2193,989-28-3705-007-2,,107151-46-7890,107151-11734,73
5/13/2193,989-28-79-13801-1,,107151-48-8370,107151-11734,61
5/13/2193,989-28-79-68089-3,0.05,107151-42-1638,107151-11735,76
5/13/2193,989-28-79-27078-0,,107151-30-6320,107151-11735,91
5/13/2193,989-28-79-69807-2,,107151-52-3080,107151-11736,47
5/13/2193,989-28-79-13871-4,,107151-92-4285,107151-11736,87
5/13/2193,989-28-79-69807-2,,107151-53-3937,107151-11737,29
5/13/2193,989-28-229-7592-2,,107151-83-5805,107151-11737,59
5/13/2193,989-28-229-7592-2,,107151-40-5252,107151-11738,25
5/13/2193,989-28-229-1404-4,,107151-8-7831,107151-11738,34
5/13/2193,989-28-79-13801-1,,107151-4-397,107151-11739,98
5/13/2193,989-28-79-69807-2,,107151-54-472,107151-11739,86
5/13/2193,989-28-3705-492-6,,107151-24-9578,107151-11740,25
5/13/2193,989-28-79-69807-2,,107151-63-9019,107151-11740,73
5/13/2193,989-28-3705-007-2,,107151-3-5226,107151-11741,22
5/13/2193,989-28-79-69807-2,,107151-63-9018,107151-11741,43
5/13/2193,989-28-79-13801-1,,107151-6-8781,107151-11742,33
5/13/2193,989-28-79-23023-4,,107151-81-5546,107151-11742,97
5/13/2193,989-28-79-74374-1,,107151-9-9280,107151-11742,90
5/13/2193,989-28-79-13801-1,,107151-11-6290,107151-11743,23
5/13/2193,989-28-79-69807-2,,107151-19-8205,107151-11743,38
5/13/2193,989-28-79-05670-4,,107151-85-8749,107151-11743,68
5/13/2193,989-28-79-91028-0,,107151-39-2255,107151-11744,38
5/13/2193,989-28-79-69807-2,,107151-53-3936,107151-11744,26
5/13/2193,989-28-229-5891-8,,107151-97-7719,107151-11744,44
5/13/2193,989-28-79-03683-6,0.13,107151-33-9923,107151-11745,17
5/13/2193,989-28-79-71565-6,0.13,107151-42-7562,107151-11745,25
5/13/2193,989-28-3705-007-2,,107151-31-7206,107151-11746,85
5/13/2193,989-28-79-14379-4,,107151-63-2710,107151-11746,81
5/13/2193,989-28-3705-222-9,,107151-88-2180,107151-11746,87
5/13/2193,989-28-3705-492-6,,107151-95-8963,107151-11746,54
5/13/2193,989-28-79-68089-3,0.05,107151-65-468,107151-11747,89
5/13/2193,989-28-79-13801-1,,107151-43-1353,107151-11747,69
5/13/2193,989-28-79-68089-3,0.05,107151-58-1951,107151-11748,34
5/13/2193,989-28-79-74374-1,,107151-72-1659,107151-11748,49
5/13/2193,989-28-79-13801-1,,107151-66-1347,107151-11749,42
5/13/2193,989-28-79-45675-7,,107151-66-1458,107151-11749,34
5/13/2193,989-28-3705-369-1,,107151-46-5943,107151-11750,82
5/13/2193,989-28-79-13801-1,,107151-82-8969,107151-11750,65
5/13/2193,989-28-79-13801-1,,107151-69-7055,107151-11751,19
5/13/2193,989-28-79-26824-4,,107151-99-3088,107151-11751,88
5/13/2193,989-28-79-13801-1,,107151-61-7703,107151-11752,68
5/13/2193,989-28-79-23023-4,,107151-87-3224,107151-11752,61
5/13/2193,989-28-79-74374-1,,107151-92-7677,107151-11752,24
5/14/2193,989-28-3705-007-2,,107152-77-3725,107152-11753,22
5/14/2193,989-28-3705-369-1,,107152-73-5202,107152-11754,36
5/14/2193,989-28-3705-007-2,,107152-78-6857,107152-11755,27
5/14/2193,989-28-3705-007-2,,107152-94-1202,107152-11756,32
5/14/2193,989-28-3705-007-2,,107152-86-9115,107152-11757,99
5/14/2193,989-28-3705-138-3,,107152-69-5534,107152-11758,66
5/14/2193,989-28-3705-987-7,,107152-87-8202,107152-11759,72
5/14/2193,989-28-3705-007-2,,107152-96-7872,107152-11760,65
5/14/2193,989-28-3705-987-7,,107152-24-1448,107152-11761,96
5/14/2193,989-28-3705-007-2,,107152-51-982,107152-11762,96
5/14/2193,989-28-3705-007-2,,107152-69-7967,107152-11763,55
5/14/2193,989-28-3705-007-2,,107152-73-7162,107152-11764,52
5/14/2193,989-28-3705-987-7,,107152-7-8196,107152-11765,82
5/14/2193,989-28-3705-007-2,,107152-38-4317,107152-11766,84
5/14/2193,989-28-3705-007-2,,107152-75-9914,107152-11767,65
5/14/2193,989-28-79-45675-7,,107152-86-7177,107152-11768,99
5/14/2193,989-28-79-21991-8,,107152-33-1466,107152-11769,37
5/14/2193,989-28-79-01991-4,,107152-23-9767,107152-11770,25
5/14/2193,989-28-79-21991-8,,107152-43-7762,107152-11771,36
5/14/2193,989-28-79-13871-4,,107152-37-2299,107152-11772,37
5/14/2193,989-28-79-82125-8,,107152-61-2071,107152-11773,86
5/14/2193,989-28-79-82125-8,,107152-61-2070,107152-11774,20
5/14/2193,989-28-79-13871-4,,107152-1-1273,107152-11775,48
5/14/2193,989-28-79-69807-2,,107152-91-7670,107152-11776,30
5/14/2193,989-28-79-13871-4,,107152-66-8473,107152-11777,83
5/14/2193,989-28-79-69807-2,,107152-91-7669,107152-11778,63
5/14/2193,989-28-79-13871-4,,107152-98-9344,107152-11779,60
5/14/2193,989-28-79-13871-4,,107152-1-1272,107152-11780,72
5/14/2193,989-28-79-05670-4,,107152-51-3289,107152-11781,88
5/14/2193,989-28-79-13871-4,,107152-37-2298,107152-11782,15
5/14/2193,989-28-229-9769-6,,107152-60-4819,107152-11783,99
5/14/2193,989-28-229-9769-6,,107152-57-336,107152-11784,37
5/14/2193,989-28-229-6632-6,,107152-76-6273,107152-11785,25
5/14/2193,989-28-229-9769-6,,107152-94-8098,107152-11786,83
5/14/2193,989-28-229-1404-4,,107152-95-4074,107152-11787,35
5/14/2193,989-28-229-5891-8,,107152-62-3302,107152-11788,82
5/14/2193,989-28-229-9769-6,,107152-74-2135,107152-11789,80
5/14/2193,989-28-229-5891-8,,107152-69-1042,107152-11790,47
5/14/2193,989-28-229-9769-6,,107152-88-7993,107152-11791,81
5/14/2193,989-28-229-7592-2,,107152-84-2436,107152-11792,63
5/14/2193,989-28-79-74374-1,,107152-47-1617,107152-11793,41
5/14/2193,989-28-79-13801-1,,107152-41-5956,107152-11794,28
5/14/2193,989-28-79-91028-0,,107152-86-3753,107152-11795,10
5/14/2193,989-28-79-43574-5,,107152-37-8829,107152-11796,65
5/14/2193,989-28-79-13801-1,,107152-1-5127,107152-11797,61
5/14/2193,989-28-79-68089-3,0.05,107152-76-5417,107152-11798,29
5/14/2193,989-28-79-23023-4,,107152-95-602,107152-11799,100
5/14/2193,989-28-79-74374-1,,107152-5-2348,107152-11800,94
5/14/2193,989-28-79-13801-1,,107152-51-6492,107152-11801,21
5/14/2193,989-28-79-23023-4,,107152-73-8625,107152-11802,20
5/14/2193,989-28-79-23023-4,,107152-23-4141,107152-11803,22
5/14/2193,989-28-79-40897-8,,107152-70-8287,107152-11804,76
5/14/2193,989-28-79-13801-1,,107152-12-158,107152-11805,95
5/14/2193,989-28-79-74374-1,,107152-28-2002,107152-11806,84
5/14/2193,989-28-79-23023-4,,107152-53-9924,107152-11807,14
5/14/2193,989-28-79-71565-6,,107152-72-5211,107152-11808,42
5/14/2193,989-28-79-13801-1,,107152-52-6313,107152-11809,52
5/14/2193,989-28-79-74374-1,,107152-51-3164,107152-11810,36
5/14/2193,989-28-79-71565-6,,107152-37-7748,107152-11811,41
5/14/2193,989-28-79-74374-1,,107152-13-1298,107152-11812,35
5/14/2193,989-28-79-68089-3,0.05,107152-20-3070,107152-11813,59
5/14/2193,989-28-79-23023-4,,107152-61-3335,107152-11814,13
5/14/2193,989-28-79-74374-1,,107152-8-9057,107152-11815,69
5/14/2193,989-28-79-13801-1,,107152-26-1244,107152-11816,29
5/14/2193,989-28-3705-222-9,,107152-11-7390,107152-11817,87
5/14/2193,989-28-3705-492-6,,107152-16-3409,107152-11818,36
5/14/2193,989-28-3705-222-9,,107152-58-9058,107152-11819,37
5/14/2193,989-28-79-14379-4,,107152-9-1035,107152-11820,25
5/14/2193,989-28-229-7592-2,,107152-50-9639,107152-11821,20
5/14/2193,989-28-3705-138-3,,107152-33-6324,107152-11822,16
5/14/2193,989-28-3705-987-7,,107152-85-8274,107152-11822,81
5/14/2193,989-28-79-30536-9,,107152-18-330,107152-11823,12
5/14/2193,989-28-79-13801-1,,107152-3-5145,107152-11823,77
5/14/2193,989-28-79-11297-4,,107152-87-836,107152-11824,83
5/14/2193,989-28-79-69807-2,,107152-97-9422,107152-11824,89
5/14/2193,989-28-79-13871-4,,107152-98-9343,107152-11824,27
5/14/2193,989-28-79-13801-1,,107152-44-2742,107152-11825,32
5/14/2193,989-28-79-13871-4,,107152-66-8472,107152-11825,72
5/14/2193,989-28-229-9769-6,,107152-75-862,107152-11825,33
5/14/2193,989-28-79-05670-4,,107152-93-6144,107152-11826,71
5/14/2193,989-28-79-69807-2,,107152-97-9421,107152-11826,98
5/14/2193,989-28-3705-222-9,,107152-13-2311,107152-11827,33
5/14/2193,989-28-79-74374-1,,107152-76-1445,107152-11827,38
5/14/2193,989-28-79-26824-4,,107152-81-7564,107152-11827,58
5/14/2193,989-28-229-7592-2,,107152-34-6624,107152-11828,26
5/14/2193,989-28-79-23023-4,,107152-51-6779,107152-11828,34
5/14/2193,989-28-79-44730-4,,107152-14-4789,107152-11829,38
5/14/2193,989-28-229-9769-6,,107152-97-6888,107152-11829,47
5/15/2193,989-28-3705-007-2,,107153-43-1609,107153-11830,17
5/15/2193,989-28-3705-007-2,,107153-84-380,107153-11831,78
5/15/2193,989-28-3705-007-2,,107153-9-1686,107153-11832,21
5/15/2193,989-28-3705-966-2,0.13,107153-42-5587,107153-11833,47
5/15/2193,989-28-3705-138-3,,107153-54-9041,107153-11834,52
5/15/2193,989-28-3705-966-2,,107153-4-3351,107153-11835,90
5/15/2193,989-28-3705-007-2,,107153-11-81,107153-11836,92
5/15/2193,989-28-79-45675-7,,107153-32-1770,107153-11837,86
5/15/2193,989-28-79-30536-9,,107153-26-7322,107153-11838,28
5/15/2193,989-28-79-86624-2,,107153-92-2465,107153-11839,40
5/15/2193,989-28-79-18127-7,,107153-62-739,107153-11840,72
5/15/2193,989-28-79-45675-7,,107153-79-3199,107153-11841,80
5/15/2193,989-28-79-45675-7,,107153-26-7898,107153-11842,41
5/15/2193,989-28-79-01991-4,,107153-68-7664,107153-11843,62
5/15/2193,989-28-79-45675-7,,107153-38-645,107153-11844,65
5/15/2193,989-28-79-18127-7,,107153-60-8622,107153-11845,19
5/15/2193,989-28-79-13871-4,,107153-56-6797,107153-11846,53
5/15/2193,989-28-79-82749-6,,107153-88-1716,107153-11847,35
5/15/2193,989-28-79-82749-6,,107153-88-1715,107153-11848,12
5/15/2193,989-28-79-13871-4,,107153-36-6667,107153-11849,16
5/15/2193,989-28-79-69807-2,,107153-32-8070,107153-11850,54
5/15/2193,989-28-79-13871-4,,107153-67-4620,107153-11851,70
5/15/2193,989-28-79-13871-4,,107153-36-6666,107153-11852,57
5/15/2193,989-28-79-13871-4,,107153-8-3123,107153-11853,92
5/15/2193,989-28-229-7592-2,,107153-31-4801,107153-11854,39
5/15/2193,989-28-229-6632-6,,107153-50-3826,107153-11855,44
5/15/2193,989-28-229-9769-6,,107153-53-1639,107153-11856,43
5/15/2193,989-28-229-0197-6,0.1,107153-50-4457,107153-11857,18
5/15/2193,989-28-229-6632-6,,107153-65-7603,107153-11858,38
5/15/2193,989-28-229-5891-8,,107153-78-2568,107153-11859,77
5/15/2193,989-28-229-1404-4,,107153-99-4465,107153-11860,83
5/15/2193,989-28-229-1404-4,,107153-13-6615,107153-11861,87
5/15/2193,989-28-229-7592-2,,107153-32-6261,107153-11862,76
5/15/2193,989-28-79-91028-0,,107153-59-3291,107153-11863,18
5/15/2193,989-28-79-71565-6,,107153-8-8425,107153-11864,10
5/15/2193,989-28-79-74374-1,,107153-64-7174,107153-11865,32
5/15/2193,989-28-79-23023-4,,107153-49-4611,107153-11866,80
5/15/2193,989-28-79-74374-1,,107153-43-5099,107153-11867,35
5/15/2193,989-28-79-13801-1,,107153-71-9936,107153-11868,13
5/15/2193,989-28-79-13801-1,,107153-94-7705,107153-11869,35
5/15/2193,989-28-79-74374-1,,107153-37-7106,107153-11870,89
5/15/2193,989-28-79-91028-0,,107153-36-3812,107153-11871,44
5/15/2193,989-28-79-40897-8,,107153-4-5614,107153-11873,59
5/15/2193,989-28-79-13801-1,,107153-67-471,107153-11874,34
5/15/2193,989-28-79-40897-8,,107153-57-5366,107153-11875,47
5/15/2193,989-28-79-74374-1,,107153-26-1465,107153-11876,38
